SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,62,懸浮微粒,普通,2.8,0.47,18,65,53,10,1.4,80,6,2014-10-19 08:00
三重,新北市,53,懸浮微粒,普通,1.7,1.49,,55,21,36,,,3,2014-10-19 08:00
三義,苗栗縣,54,懸浮微粒,普通,2.1,0.36,40,66,38,9,1.9,26,4,2014-10-19 08:00
土城,新北市,42,,良好,1.7,0.35,34,37,24,10,0.9,298,2,2014-10-19 08:00
士林,臺北市,43,,良好,13,0.2,46,39,23,4.2,2.2,104,2,2014-10-19 08:00
大同,臺北市,54,懸浮微粒,普通,2.7,1.16,,58,23,35,,,2,2014-10-19 08:00
大里,臺中市,62,懸浮微粒,普通,1.8,0.64,21,64,35,20,1.1,237,4,2014-10-19 08:00
大園,桃園縣,47,,良好,3.1,0.34,25,51,31,22,3.2,76,3,2014-10-19 08:00
大寮,高雄市,76,懸浮微粒,普通,16,0.53,26,83,47,19,1.3,34,8,2014-10-19 08:00
小港,高雄市,65,懸浮微粒,普通,6.1,0.58,41,78,54,21,1.5,71,6,2014-10-19 08:00
中山,臺北市,54,懸浮微粒,普通,2.6,0.62,23,61,22,23,2.2,114,2,2014-10-19 08:00
中壢,桃園縣,49,,良好,3.3,1.63,11,55,26,31,1.7,189,2,2014-10-19 08:00
仁武,高雄市,82,懸浮微粒,普通,6.2,0.76,38,122,73,23,0.9,128,7,2014-10-19 08:00
斗六,雲林縣,50,,良好,2,0.43,36,41,41,9,0.8,129,4,2014-10-19 08:00
冬山,宜蘭縣,42,,良好,0.4,0.39,17,42,21,13,0.6,244,2,2014-10-19 08:00
古亭,臺北市,44,,良好,1.9,0.5,22,43,27,22,1.9,87,2,2014-10-19 08:00
左營,高雄市,68,懸浮微粒,普通,5.8,0.79,43,96,49,22,1.3,351,5,2014-10-19 08:00
平鎮,桃園縣,44,,良好,2.2,0.44,23,43,14,16,2.2,129,2,2014-10-19 08:00
永和,新北市,34,,良好,1.1,1.09,21,39,21,23,2.3,142,2,2014-10-19 08:00
安南,臺南市,69,懸浮微粒,普通,4.8,0.49,25,93,44,16,0.9,21,4,2014-10-19 08:00
朴子,嘉義縣,74,懸浮微粒,普通,4.3,0.69,22,114,37,15,1.2,195,3,2014-10-19 08:00
汐止,新北市,43,,良好,2.9,0.32,30,40,24,16,2.5,50,3,2014-10-19 08:00
竹山,南投縣,64,懸浮微粒,普通,2.6,0.43,32,79,44,12,0.6,349,5,2014-10-19 08:00
竹東,新竹縣,41,,良好,1.7,0.41,34,40,16,8.5,1.1,107,2,2014-10-19 08:00
西屯,臺中市,62,懸浮微粒,普通,1.8,0.55,27,72,45,14,0.7,327,4,2014-10-19 08:00
沙鹿,臺中市,76,懸浮微粒,普通,2.6,0.64,24,101,64,25,1.4,10,7,2014-10-19 08:00
宜蘭,宜蘭縣,43,,良好,0.9,0.19,26,35,17,3.1,1.1,207,2,2014-10-19 08:00
忠明,臺中市,64,懸浮微粒,普通,2.3,0.68,17,72,41,24,0.7,284,5,2014-10-19 08:00
松山,臺北市,37,,良好,1.4,0.51,23,37,26,21,1.7,66,2,2014-10-19 08:00
板橋,新北市,43,,良好,1.8,0.6,25,44,25,22,1.4,90,2,2014-10-19 08:00
林口,新北市,36,,良好,2,0.34,34,40,34,12,3.3,89,3,2014-10-19 08:00
林園,高雄市,54,懸浮微粒,普通,8.8,0.55,35,54,59,11,2.7,45,8,2014-10-19 08:00
花蓮,花蓮縣,26,,良好,1.7,0.23,23,22,8,2.9,2.9,230,2,2014-10-19 08:00
金門,金門縣,59,懸浮微粒,普通,2.8,0.26,44,61,21,9.8,2,330,2,2014-10-19 08:00
前金,高雄市,68,懸浮微粒,普通,5.3,0.8,34,104,45,26,1.3,50,5,2014-10-19 08:00
前鎮,高雄市,67,懸浮微粒,普通,12,0.83,27,99,74,39,1,11,8,2014-10-19 08:00
南投,南投縣,64,懸浮微粒,普通,1.4,0.53,24,66,43,14,1.5,159,5,2014-10-19 08:00
屏東,屏東縣,66,懸浮微粒,普通,1.7,0.51,29,68,33,12,1.5,65,6,2014-10-19 08:00
恆春,屏東縣,38,,良好,1.1,0.1,45,37,15,1.1,5.9,41,2,2014-10-19 07:00
美濃,高雄市,76,懸浮微粒,普通,2,0.5,36,101,41,7.5,0.9,90,7,2014-10-19 08:00
苗栗,苗栗縣,54,懸浮微粒,普通,4.3,0.59,22,67,46,15,1.4,100,4,2014-10-19 08:00
埔里,南投縣,56,懸浮微粒,普通,1.4,0.48,24,54,44,11,0.7,115,6,2014-10-19 08:00
桃園,桃園縣,39,,良好,6.8,0.41,33,43,27,12,1.9,97,2,2014-10-19 08:00
馬公,澎湖縣,56,懸浮微粒,普通,1.7,0.18,49,57,18,1.1,4.3,293,2,2014-10-19 08:00
馬祖,連江縣,41,,良好,4.7,0.21,45,54,19,5.4,4.2,70,2,2014-10-19 08:00
